key,Genero,PersonID,MusicID,SegmentID,RepetitionID,MetaID,tempo_ms,LimInf_Nota,LimSup_Nota,LimInf_Freq,LimSupFreq,LimInf_Cifrado,LimSup_Cifrado
M02_0362_0001_1_D,M,M02,0362,0001,1,D,800000,55,69,195.99771799087463,440.0,G3,A4
M02_0362_0001_2_D,M,M02,0362,0001,2,D,800000,55,69,195.99771799087463,440.0,G3,A4
M02_0362_0002_1_D,M,M02,0362,0002,1,D,800000,55,69,195.99771799087463,440.0,G3,A4
M02_0362_0002_2_D,M,M02,0362,0002,2,D,800000,55,69,195.99771799087463,440.0,G3,A4
M02_0363_0001_1_D,M,M02,0363,0001,1,D,625000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0363_0001_2_D,M,M02,0363,0001,2,D,625000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0363_0002_1_D,M,M02,0363,0002,1,D,625000,48,65,130.8127826502993,349.2282314330039,C3,F4
M02_0363_0002_2_D,M,M02,0363,0002,2,D,625000,48,65,130.8127826502993,349.2282314330039,C3,F4
M02_0364_0001_1_D,M,M02,0364,0001,1,D,625000,48,62,130.8127826502993,293.6647679174076,C3,D4
M02_0364_0001_2_D,M,M02,0364,0001,2,D,625000,48,62,130.8127826502993,293.6647679174076,C3,D4
M02_0364_0002_1_D,M,M02,0364,0002,1,D,625000,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0364_0002_2_D,M,M02,0364,0002,2,D,625000,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0365_0001_1_D,M,M02,0365,0001,1,D,857143,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0365_0001_2_D,M,M02,0365,0001,2,D,857143,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0365_0002_1_D,M,M02,0365,0002,1,D,857143,57,69,220.0,440.0,A3,A4
M02_0365_0002_2_D,M,M02,0365,0002,2,D,857143,57,69,220.0,440.0,A3,A4
M02_0366_0001_1_D,M,M02,0366,0001,1,D,545455,61,76,277.1826309768721,659.2551138257398,C#4,E5
M02_0366_0001_2_D,M,M02,0366,0001,2,D,545455,61,76,277.1826309768721,659.2551138257398,C#4,E5
M02_0366_0002_1,M,M02,0366,0002,1,,545455,61,76,277.1826309768721,659.2551138257398,C#4,E5
M02_0366_0002_2,M,M02,0366,0002,2,,545455,61,76,277.1826309768721,659.2551138257398,C#4,E5
M02_0366_0003_1_D,M,M02,0366,0003,1,D,545455,66,76,369.9944227116344,659.2551138257398,F#4,E5
M02_0366_0003_2_D,M,M02,0366,0003,2,D,545455,66,76,369.9944227116344,659.2551138257398,F#4,E5
M02_0366_0004_1_D,M,M02,0366,0004,1,D,545455,54,66,184.9972113558172,369.9944227116344,F#3,F#4
M02_0366_0004_2_D,M,M02,0366,0004,2,D,545455,54,66,184.9972113558172,369.9944227116344,F#3,F#4
M02_0367_0001_1_D,M,M02,0367,0001,1,D,705882,57,69,220.0,440.0,A3,A4
M02_0367_0001_2_D,M,M02,0367,0001,2,D,705882,57,69,220.0,440.0,A3,A4
M02_0367_0002_1_D,M,M02,0367,0002,1,D,705882,57,69,220.0,440.0,A3,A4
M02_0367_0002_2_D,M,M02,0367,0002,2,D,705882,57,69,220.0,440.0,A3,A4
M02_0368_0001_1,M,M02,0368,0001,1,,500000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0368_0001_2,M,M02,0368,0001,2,,500000,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0368_0002_1,M,M02,0368,0002,1,,500000,62,71,293.6647679174076,493.8833012561241,D4,B4
M02_0368_0002_2,M,M02,0368,0002,2,,500000,62,71,293.6647679174076,493.8833012561241,D4,B4
M02_0369_0001_1_D,M,M02,0369,0001,1,D,810811,57,69,220.0,440.0,A3,A4
M02_0369_0001_2_D,M,M02,0369,0001,2,D,810811,57,69,220.0,440.0,A3,A4
M02_0369_0002_1_D,M,M02,0369,0002,1,D,810811,55,69,195.99771799087463,440.0,G3,A4
M02_0369_0002_2_D,M,M02,0369,0002,2,D,810811,55,69,195.99771799087463,440.0,G3,A4
M02_0370_0001_1_D,M,M02,0370,0001,1,D,937500,51,65,155.56349186104046,349.2282314330039,D#3,F4
M02_0370_0001_2_D,M,M02,0370,0001,2,D,937500,51,65,155.56349186104046,349.2282314330039,D#3,F4
M02_0370_0002_1_D,M,M02,0370,0002,1,D,937500,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0370_0002_2_D,M,M02,0370,0002,2,D,937500,58,70,233.08188075904496,466.1637615180899,A#3,A#4
M02_0371_0001_1_D,M,M02,0371,0001,1,D,625000,55,65,195.99771799087463,349.2282314330039,G3,F4
M02_0371_0001_2_D,M,M02,0371,0001,2,D,625000,55,65,195.99771799087463,349.2282314330039,G3,F4
M02_0371_0002_1_D,M,M02,0371,0002,1,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0371_0002_2_D,M,M02,0371,0002,2,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0372_0001_1_D,M,M02,0372,0001,1,D,789474,55,69,195.99771799087463,440.0,G3,A4
M02_0372_0001_2_D,M,M02,0372,0001,2,D,789474,55,69,195.99771799087463,440.0,G3,A4
M02_0372_0002_1_D,M,M02,0372,0002,1,D,789474,57,69,220.0,440.0,A3,A4
M02_0372_0002_2_D,M,M02,0372,0002,2,D,789474,57,69,220.0,440.0,A3,A4
M02_0373_0001_1,M,M02,0373,0001,1,,526316,58,72,233.08188075904496,523.2511306011972,A#3,C5
M02_0373_0001_2,M,M02,0373,0001,2,,526316,58,72,233.08188075904496,523.2511306011972,A#3,C5
M02_0373_0002_1,M,M02,0373,0002,1,,526316,60,75,261.6255653005986,622.2539674441618,C4,D#5
M02_0373_0002_2,M,M02,0373,0002,2,,526316,60,75,261.6255653005986,622.2539674441618,C4,D#5
M02_0374_0001_1_D,M,M02,0374,0001,1,D,909091,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0374_0001_2_D,M,M02,0374,0001,2,D,909091,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0374_0002_1_D,M,M02,0374,0002,1,D,909091,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0374_0002_2_D,M,M02,0374,0002,2,D,909091,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0375_0001_1,M,M02,0375,0001,1,,789474,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0375_0001_2,M,M02,0375,0001,2,,789474,62,76,293.6647679174076,659.2551138257398,D4,E5
M02_0375_0002_1,M,M02,0375,0002,1,,789474,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0375_0002_2,M,M02,0375,0002,2,,789474,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0376_0001_1,M,M02,0376,0001,1,,967742,61,78,277.1826309768721,739.9888454232688,C#4,F#5
M02_0376_0001_2,M,M02,0376,0001,2,,967742,61,78,277.1826309768721,739.9888454232688,C#4,F#5
M02_0376_0002_1_D,M,M02,0376,0002,1,D,967742,49,66,138.59131548843604,369.9944227116344,C#3,F#4
M02_0376_0002_2_D,M,M02,0376,0002,2,D,967742,49,66,138.59131548843604,369.9944227116344,C#3,F#4
M02_0377_0001_1_D,M,M02,0377,0001,1,D,625000,57,72,220.0,523.2511306011972,A3,C5
M02_0377_0001_2_D,M,M02,0377,0001,2,D,625000,57,72,220.0,523.2511306011972,A3,C5
M02_0377_0002_1_D,M,M02,0377,0002,1,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0377_0002_2_D,M,M02,0377,0002,2,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0378_0001_1,M,M02,0378,0001,1,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0378_0001_2,M,M02,0378,0001,2,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0378_0002_1,M,M02,0378,0002,1,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0378_0002_2,M,M02,0378,0002,2,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0378_0003_1,M,M02,0378,0003,1,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0378_0003_2,M,M02,0378,0003,2,,1090909,60,77,261.6255653005986,698.4564628660078,C4,F5
M02_0379_0001_1_D,M,M02,0379,0001,1,D,857143,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0379_0001_2_D,M,M02,0379,0001,2,D,857143,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0379_0002_1_D,M,M02,0379,0002,1,D,857143,59,69,246.94165062806206,440.0,B3,A4
M02_0379_0002_2_D,M,M02,0379,0002,2,D,857143,59,69,246.94165062806206,440.0,B3,A4
M02_0380_0001_1_D,M,M02,0380,0001,1,D,625000,57,69,220.0,440.0,A3,A4
M02_0380_0001_2_D,M,M02,0380,0001,2,D,625000,57,69,220.0,440.0,A3,A4
M02_0380_0002_1_D,M,M02,0380,0002,1,D,625000,57,71,220.0,493.8833012561241,A3,B4
M02_0380_0002_2_D,M,M02,0380,0002,2,D,625000,57,71,220.0,493.8833012561241,A3,B4
M02_0381_0001_1_D,M,M02,0381,0001,1,D,705882,53,70,174.61411571650194,466.1637615180899,F3,A#4
M02_0381_0001_2_D,M,M02,0381,0001,2,D,705882,53,70,174.61411571650194,466.1637615180899,F3,A#4
M02_0381_0002_1,M,M02,0381,0002,1,,705882,60,70,261.6255653005986,466.1637615180899,C4,A#4
M02_0381_0002_2,M,M02,0381,0002,2,,705882,60,70,261.6255653005986,466.1637615180899,C4,A#4
M02_0382_0001_1_D,M,M02,0382,0001,1,D,545455,55,62,195.99771799087463,293.6647679174076,G3,D4
M02_0382_0001_2_D,M,M02,0382,0001,2,D,545455,55,62,195.99771799087463,293.6647679174076,G3,D4
M02_0382_0002_1_D,M,M02,0382,0002,1,D,545455,55,69,195.99771799087463,440.0,G3,A4
M02_0382_0002_2_D,M,M02,0382,0002,2,D,545455,55,69,195.99771799087463,440.0,G3,A4
M02_0383_0001_1,M,M02,0383,0001,1,,461538,67,76,391.99543598174927,659.2551138257398,G4,E5
M02_0383_0001_2,M,M02,0383,0001,2,,461538,67,76,391.99543598174927,659.2551138257398,G4,E5
M02_0383_0002_1_D,M,M02,0383,0002,1,D,461538,60,69,261.6255653005986,440.0,C4,A4
M02_0383_0002_2_D,M,M02,0383,0002,2,D,461538,60,69,261.6255653005986,440.0,C4,A4
M02_0384_0001_1_D,M,M02,0384,0001,1,D,909091,55,69,195.99771799087463,440.0,G3,A4
M02_0384_0001_2_D,M,M02,0384,0001,2,D,909091,55,69,195.99771799087463,440.0,G3,A4
M02_0384_0002_1_D,M,M02,0384,0002,1,D,909091,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0384_0002_2_D,M,M02,0384,0002,2,D,909091,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0385_0001_1_D,M,M02,0385,0001,1,D,666667,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0385_0001_2_D,M,M02,0385,0001,2,D,666667,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0385_0002_1_D,M,M02,0385,0002,1,D,666667,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0385_0002_2_D,M,M02,0385,0002,2,D,666667,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0386_0001_1_D,M,M02,0386,0001,1,D,731707,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0386_0001_2_D,M,M02,0386,0001,2,D,731707,55,72,195.99771799087463,523.2511306011972,G3,C5
M02_0386_0002_1_D,M,M02,0386,0002,1,D,731707,57,72,220.0,523.2511306011972,A3,C5
M02_0386_0002_2_D,M,M02,0386,0002,2,D,731707,57,72,220.0,523.2511306011972,A3,C5
M02_0387_0001_1_D,M,M02,0387,0001,1,D,545455,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0387_0001_2_D,M,M02,0387,0001,2,D,545455,50,62,146.8323839587038,293.6647679174076,D3,D4
M02_0387_0002_1_D,M,M02,0387,0002,1,D,545455,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0387_0002_2_D,M,M02,0387,0002,2,D,545455,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0388_0001_1,M,M02,0388,0001,1,,454545,57,72,220.0,523.2511306011972,A3,C5
M02_0388_0001_2,M,M02,0388,0001,2,,454545,57,72,220.0,523.2511306011972,A3,C5
M02_0388_0002_1_D,M,M02,0388,0002,1,D,454545,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0388_0002_2_D,M,M02,0388,0002,2,D,454545,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0389_0001_1,M,M02,0389,0001,1,,833333,65,75,349.2282314330039,622.2539674441618,F4,D#5
M02_0389_0001_2,M,M02,0389,0001,2,,833333,65,75,349.2282314330039,622.2539674441618,F4,D#5
M02_0389_0002_1,M,M02,0389,0002,1,,833333,63,77,311.1269837220809,698.4564628660078,D#4,F5
M02_0389_0002_2,M,M02,0389,0002,2,,833333,63,77,311.1269837220809,698.4564628660078,D#4,F5
M02_0390_0001_1_D,M,M02,0390,0001,1,D,750000,57,69,220.0,440.0,A3,A4
M02_0390_0001_2_D,M,M02,0390,0001,2,D,750000,57,69,220.0,440.0,A3,A4
M02_0390_0002_1_D,M,M02,0390,0002,1,D,750000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0390_0002_2_D,M,M02,0390,0002,2,D,750000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0391_0001_1,M,M02,0391,0001,1,,750000,59,76,246.94165062806206,659.2551138257398,B3,E5
M02_0391_0001_2,M,M02,0391,0001,2,,750000,59,76,246.94165062806206,659.2551138257398,B3,E5
M02_0391_0002_1,M,M02,0391,0002,1,,750000,65,79,349.2282314330039,783.9908719634985,F4,G5
M02_0391_0002_2,M,M02,0391,0002,2,,750000,65,79,349.2282314330039,783.9908719634985,F4,G5
M02_0392_0001_1,M,M02,0392,0001,1,,625000,58,72,233.08188075904496,523.2511306011972,A#3,C5
M02_0392_0001_2_D,M,M02,0392,0001,2,D,625000,46,60,116.54094037952248,261.6255653005986,A#2,C4
M02_0392_0002_1_D,M,M02,0392,0002,1,D,625000,50,65,146.8323839587038,349.2282314330039,D3,F4
M02_0392_0002_2_D,M,M02,0392,0002,2,D,625000,50,65,146.8323839587038,349.2282314330039,D3,F4
M02_0393_0001_1,M,M02,0393,0001,1,,705882,57,69,220.0,440.0,A3,A4
M02_0393_0001_2,M,M02,0393,0001,2,,705882,57,69,220.0,440.0,A3,A4
M02_0393_0002_1,M,M02,0393,0002,1,,705882,57,69,220.0,440.0,A3,A4
M02_0393_0002_2,M,M02,0393,0002,2,,705882,57,69,220.0,440.0,A3,A4
M02_0394_0001_1,M,M02,0394,0001,1,,638298,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0394_0001_2,M,M02,0394,0001,2,,638298,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0394_0002_1,M,M02,0394,0002,1,,638298,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0394_0002_2,M,M02,0394,0002,2,,638298,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0394_0003_1,M,M02,0394,0003,1,,638298,70,84,466.1637615180899,1046.5022612023945,A#4,C6
M02_0394_0003_2,M,M02,0394,0003,2,,638298,70,84,466.1637615180899,1046.5022612023945,A#4,C6
M02_0395_0001_1,M,M02,0395,0001,1,,857143,66,74,369.9944227116344,587.3295358348151,F#4,D5
M02_0395_0001_2,M,M02,0395,0001,2,,857143,66,74,369.9944227116344,587.3295358348151,F#4,D5
M02_0395_0002_1,M,M02,0395,0002,1,,857143,66,74,369.9944227116344,587.3295358348151,F#4,D5
M02_0395_0002_2,M,M02,0395,0002,2,,857143,66,74,369.9944227116344,587.3295358348151,F#4,D5
M02_0396_0001_1_D,M,M02,0396,0001,1,D,857143,57,67,220.0,391.99543598174927,A3,G4
M02_0396_0001_2_D,M,M02,0396,0001,2,D,857143,57,67,220.0,391.99543598174927,A3,G4
M02_0396_0002_1_D,M,M02,0396,0002,1,D,857143,55,69,195.99771799087463,440.0,G3,A4
M02_0396_0002_2_D,M,M02,0396,0002,2,D,857143,55,69,195.99771799087463,440.0,G3,A4
M02_0397_0001_1_D,M,M02,0397,0001,1,D,705882,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0397_0001_2_D,M,M02,0397,0001,2,D,705882,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0397_0002_1,M,M02,0397,0002,1,,705882,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0397_0002_2,M,M02,0397,0002,2,,705882,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0398_0001_1_D,M,M02,0398,0001,1,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0398_0001_2_D,M,M02,0398,0001,2,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0398_0002_1_D,M,M02,0398,0002,1,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0398_0002_2_D,M,M02,0398,0002,2,D,625000,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0399_0001_1_D,M,M02,0399,0001,1,D,750000,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0399_0001_2_D,M,M02,0399,0001,2,D,750000,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0399_0002_1_D,M,M02,0399,0002,1,D,750000,55,69,195.99771799087463,440.0,G3,A4
M02_0399_0002_2_D,M,M02,0399,0002,2,D,750000,55,69,195.99771799087463,440.0,G3,A4
M02_0400_0001_1_D,M,M02,0400,0001,1,D,625000,57,66,220.0,369.9944227116344,A3,F#4
M02_0400_0001_2_D,M,M02,0400,0001,2,D,625000,57,66,220.0,369.9944227116344,A3,F#4
M02_0400_0002_1_D,M,M02,0400,0002,1,D,625000,52,71,164.81377845643496,493.8833012561241,E3,B4
M02_0400_0002_2_D,M,M02,0400,0002,2,D,625000,52,71,164.81377845643496,493.8833012561241,E3,B4
M02_0401_0001_1,M,M02,0401,0001,1,,600000,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0401_0001_2,M,M02,0401,0001,2,,600000,64,76,329.6275569128699,659.2551138257398,E4,E5
M02_0401_0002_1_D,M,M02,0401,0002,1,D,600000,54,66,184.9972113558172,369.9944227116344,F#3,F#4
M02_0401_0002_2_D,M,M02,0401,0002,2,D,600000,54,66,184.9972113558172,369.9944227116344,F#3,F#4
M02_0402_0001_1_D,M,M02,0402,0001,1,D,555556,53,69,174.61411571650194,440.0,F3,A4
M02_0402_0001_2_D,M,M02,0402,0001,2,D,555556,53,69,174.61411571650194,440.0,F3,A4
M02_0402_0002_1_D,M,M02,0402,0002,1,D,500000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0402_0002_2_D,M,M02,0402,0002,2,D,500000,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0403_0001_1_D,M,M02,0403,0001,1,D,750000,58,67,233.08188075904496,391.99543598174927,A#3,G4
M02_0403_0001_2_D,M,M02,0403,0001,2,D,750000,58,67,233.08188075904496,391.99543598174927,A#3,G4
M02_0403_0002_1_D,M,M02,0403,0002,1,D,750000,58,72,233.08188075904496,523.2511306011972,A#3,C5
M02_0403_0002_2_D,M,M02,0403,0002,2,D,750000,58,72,233.08188075904496,523.2511306011972,A#3,C5
M02_0403_0003_1_D,M,M02,0403,0003,1,D,750000,58,67,233.08188075904496,391.99543598174927,A#3,G4
M02_0403_0003_2_D,M,M02,0403,0003,2,D,750000,58,67,233.08188075904496,391.99543598174927,A#3,G4
M02_0404_0001_1_D,M,M02,0404,0001,1,D,705882,57,69,220.0,440.0,A3,A4
M02_0404_0001_2_D,M,M02,0404,0001,2,D,705882,57,69,220.0,440.0,A3,A4
M02_0404_0002_1_D,M,M02,0404,0002,1,D,705882,57,72,220.0,523.2511306011972,A3,C5
M02_0404_0002_2_D,M,M02,0404,0002,2,D,705882,57,72,220.0,523.2511306011972,A3,C5
M02_0404_0003_1_D,M,M02,0404,0003,1,D,705882,57,72,220.0,523.2511306011972,A3,C5
M02_0404_0003_2_D,M,M02,0404,0003,2,D,705882,57,72,220.0,523.2511306011972,A3,C5
M02_0405_0001_1_D,M,M02,0405,0001,1,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0405_0001_2_D,M,M02,0405,0001,2,D,625000,55,69,195.99771799087463,440.0,G3,A4
M02_0405_0002_1_D,M,M02,0405,0002,1,D,625000,52,65,164.81377845643496,349.2282314330039,E3,F4
M02_0405_0002_2_D,M,M02,0405,0002,2,D,625000,52,65,164.81377845643496,349.2282314330039,E3,F4
M02_0406_0001_1,M,M02,0406,0001,1,,600000,64,74,329.6275569128699,587.3295358348151,E4,D5
M02_0406_0001_2,M,M02,0406,0001,2,,600000,64,74,329.6275569128699,587.3295358348151,E4,D5
M02_0406_0002_1,M,M02,0406,0002,1,,600000,64,74,329.6275569128699,587.3295358348151,E4,D5
M02_0406_0002_2,M,M02,0406,0002,2,,600000,64,74,329.6275569128699,587.3295358348151,E4,D5
M02_0407_0001_1,M,M02,0407,0001,1,,750000,64,79,329.6275569128699,783.9908719634985,E4,G5
M02_0407_0001_2,M,M02,0407,0001,2,,750000,64,79,329.6275569128699,783.9908719634985,E4,G5
M02_0407_0002_1,M,M02,0407,0002,1,,750000,57,67,220.0,391.99543598174927,A3,G4
M02_0407_0002_2,M,M02,0407,0002,2,,750000,57,67,220.0,391.99543598174927,A3,G4
M02_0408_0001_1,M,M02,0408,0001,1,,545455,63,75,311.1269837220809,622.2539674441618,D#4,D#5
M02_0408_0001_2_D,M,M02,0408,0001,2,D,545455,51,63,155.56349186104046,311.1269837220809,D#3,D#4
M02_0408_0002_1,M,M02,0408,0002,1,,545455,66,76,369.9944227116344,659.2551138257398,F#4,E5
M02_0408_0002_2,M,M02,0408,0002,2,,545455,66,76,369.9944227116344,659.2551138257398,F#4,E5
M02_0409_0001_1,M,M02,0409,0001,1,,750000,57,68,220.0,415.3046975799451,A3,G#4
M02_0409_0001_2,M,M02,0409,0001,2,,750000,57,68,220.0,415.3046975799451,A3,G#4
M02_0409_0002_1,M,M02,0409,0002,1,,750000,62,71,293.6647679174076,493.8833012561241,D4,B4
M02_0409_0002_2,M,M02,0409,0002,2,,750000,62,71,293.6647679174076,493.8833012561241,D4,B4
M02_0410_0001_1_D,M,M02,0410,0001,1,D,571429,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0410_0001_2_D,M,M02,0410,0001,2,D,571429,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0410_0002_1,M,M02,0410,0002,1,,571429,57,74,220.0,587.3295358348151,A3,D5
M02_0410_0002_2,M,M02,0410,0002,2,,571429,57,74,220.0,587.3295358348151,A3,D5
M02_0411_0001_1,M,M02,0411,0001,1,,769231,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0411_0001_2,M,M02,0411,0001,2,,769231,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0411_0002_1,M,M02,0411,0002,1,,769231,70,82,466.1637615180899,932.3275230361799,A#4,A#5
M02_0411_0002_2,M,M02,0411,0002,2,,769231,70,82,466.1637615180899,932.3275230361799,A#4,A#5
M02_0412_0001_1_D,M,M02,0412,0001,1,D,1000000,57,65,220.0,349.2282314330039,A3,F4
M02_0412_0001_2_D,M,M02,0412,0001,2,D,1000000,57,65,220.0,349.2282314330039,A3,F4
M02_0412_0002_1_D,M,M02,0412,0002,1,D,1000000,55,69,195.99771799087463,440.0,G3,A4
M02_0412_0002_2_D,M,M02,0412,0002,2,D,1000000,55,69,195.99771799087463,440.0,G3,A4
M02_0413_0001_1_D,M,M02,0413,0001,1,D,600000,57,64,220.0,329.6275569128699,A3,E4
M02_0413_0001_2_D,M,M02,0413,0001,2,D,600000,57,64,220.0,329.6275569128699,A3,E4
M02_0413_0002_1_D,M,M02,0413,0002,1,D,600000,57,69,220.0,440.0,A3,A4
M02_0413_0002_2_D,M,M02,0413,0002,2,D,600000,57,69,220.0,440.0,A3,A4
M02_0414_0001_1_D,M,M02,0414,0001,1,D,833333,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0414_0001_2_D,M,M02,0414,0001,2,D,833333,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0414_0002_1_D,M,M02,0414,0002,1,D,833333,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0414_0002_2_D,M,M02,0414,0002,2,D,833333,55,67,195.99771799087463,391.99543598174927,G3,G4
M02_0415_0001_1_D,M,M02,0415,0001,1,D,600000,59,67,246.94165062806206,391.99543598174927,B3,G4
M02_0415_0001_2_D,M,M02,0415,0001,2,D,600000,59,67,246.94165062806206,391.99543598174927,B3,G4
M02_0415_0002_1_D,M,M02,0415,0002,1,D,600000,60,69,261.6255653005986,440.0,C4,A4
M02_0415_0002_2_D,M,M02,0415,0002,2,D,600000,60,69,261.6255653005986,440.0,C4,A4
M02_0416_0001_1_D,M,M02,0416,0001,1,D,909091,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0416_0001_2_D,M,M02,0416,0001,2,D,909091,52,64,164.81377845643496,329.6275569128699,E3,E4
M02_0416_0002_1_D,M,M02,0416,0002,1,D,909091,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0416_0002_2_D,M,M02,0416,0002,2,D,909091,52,67,164.81377845643496,391.99543598174927,E3,G4
M02_0417_0001_1_D,M,M02,0417,0001,1,D,600000,50,67,146.8323839587038,391.99543598174927,D3,G4
M02_0417_0001_2_D,M,M02,0417,0001,2,D,600000,50,67,146.8323839587038,391.99543598174927,D3,G4
M02_0417_0002_1_D,M,M02,0417,0002,1,D,600000,50,69,146.8323839587038,440.0,D3,A4
M02_0417_0002_2_D,M,M02,0417,0002,2,D,600000,50,69,146.8323839587038,440.0,D3,A4
M02_0418_0001_1,M,M02,0418,0001,1,,722892,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0418_0001_2,M,M02,0418,0001,2,,722892,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0418_0002_1,M,M02,0418,0002,1,,722892,65,77,349.2282314330039,698.4564628660078,F4,F5
M02_0418_0002_2_D,M,M02,0418,0002,2,D,722892,53,65,174.61411571650194,349.2282314330039,F3,F4
M02_0419_0001_1,M,M02,0419,0001,1,,857143,61,73,277.1826309768721,554.3652619537442,C#4,C#5
M02_0419_0001_2,M,M02,0419,0001,2,,857143,61,73,277.1826309768721,554.3652619537442,C#4,C#5
M02_0419_0002_1,M,M02,0419,0002,1,,857143,68,85,415.3046975799451,1108.7305239074883,G#4,C#6
M02_0419_0002_2,M,M02,0419,0002,2,,857143,68,85,415.3046975799451,1108.7305239074883,G#4,C#6
M02_0420_0001_1_D,M,M02,0420,0001,1,D,545455,50,71,146.8323839587038,493.8833012561241,D3,B4
M02_0420_0001_2_D,M,M02,0420,0001,2,D,545455,50,71,146.8323839587038,493.8833012561241,D3,B4
M02_0420_0002_1_D,M,M02,0420,0002,1,D,545455,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0420_0002_2_D,M,M02,0420,0002,2,D,545455,50,64,146.8323839587038,329.6275569128699,D3,E4
M02_0421_0001_1,M,M02,0421,0001,1,,625000,57,72,220.0,523.2511306011972,A3,C5
M02_0421_0001_2,M,M02,0421,0001,2,,625000,57,72,220.0,523.2511306011972,A3,C5
M02_0421_0002_1,M,M02,0421,0002,1,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0421_0002_2,M,M02,0421,0002,2,,625000,60,72,261.6255653005986,523.2511306011972,C4,C5
M02_0422_0002_1_D,M,M02,0422,0002,1,D,400000,57,67,220.0,391.99543598174927,A3,G4
M02_0422_0002_2_D,M,M02,0422,0002,2,D,400000,57,67,220.0,391.99543598174927,A3,G4
